  1040   1040    375 LO: 2.506e-03 + 1.043e-03 - 4.718e-04 NLO: 7.330e-03 + 1.565e-03 - 1.279e-03
  1040   1120    375 LO: 1.512e-03 + 6.153e-04 - 2.598e-04 NLO: 4.195e-03 + 9.021e-04 - 6.965e-04
  1040   1200    375 LO: 1.022e-03 + 4.047e-04 - 1.634e-04 NLO: 2.617e-03 + 5.603e-04 - 4.261e-04
  1040   1280    375 LO: 7.620e-04 + 2.931e-04 - 1.164e-04 NLO: 1.768e-03 + 3.777e-04 - 2.764e-04
  1040   1360    375 LO: 6.127e-04 + 2.299e-04 - 9.038e-05 NLO: 1.293e-03 + 2.757e-04 - 1.973e-04
  1040   1440    375 LO: 5.232e-04 + 1.907e-04 - 7.707e-05 NLO: 1.014e-03 + 2.133e-04 - 1.529e-04
  1040   1520    375 LO: 4.652e-04 + 1.665e-04 - 6.880e-05 NLO: 8.417e-04 + 1.763e-04 - 1.263e-04
  1040   1600    375 LO: 4.267e-04 + 1.495e-04 - 6.344e-05 NLO: 7.312e-04 + 1.537e-04 - 1.098e-04
  1040   1680    375 LO: 3.995e-04 + 1.385e-04 - 5.907e-05 NLO: 6.581e-04 + 1.367e-04 - 9.919e-05
  1040   1760    375 LO: 3.802e-04 + 1.312e-04 - 5.668e-05 NLO: 6.082e-04 + 1.256e-04 - 9.200e-05
  1040   1840    375 LO: 3.650e-04 + 1.259e-04 - 5.416e-05 NLO: 5.732e-04 + 1.195e-04 - 8.698e-05
  1040   1920    375 LO: 3.544e-04 + 1.210e-04 - 5.305e-05 NLO: 5.469e-04 + 1.142e-04 - 8.279e-05
  1040   2000    375 LO: 3.452e-04 + 1.181e-04 - 5.136e-05 NLO: 5.275e-04 + 1.110e-04 - 8.011e-05
  1040    400    375 LO: 5.093e+00 + 2.104e+00 - 1.377e+00 NLO: 1.017e+01 + 1.614e+00 - 1.642e+00
  1040    480    375 LO: 1.401e+00 + 5.786e-01 - 3.743e-01 NLO: 2.976e+00 + 4.889e-01 - 4.976e-01
  1040    560    375 LO: 4.375e-01 + 1.826e-01 - 1.187e-01 NLO: 9.910e-01 + 1.748e-01 - 1.680e-01
  1040    640    375 LO: 1.499e-01 + 6.365e-02 - 3.973e-02 NLO: 3.639e-01 + 6.578e-02 - 6.325e-02
