  1040   1040    375 LO: 2.353e-03 + 1.011e-03 - 4.471e-04 NLO: 7.162e-03 + 1.557e-03 - 1.271e-03
  1040   1120    375 LO: 1.385e-03 + 5.897e-04 - 2.406e-04 NLO: 4.054e-03 + 8.970e-04 - 6.893e-04
  1040   1200    375 LO: 9.134e-04 + 3.844e-04 - 1.478e-04 NLO: 2.496e-03 + 5.568e-04 - 4.212e-04
  1040   1280    375 LO: 6.674e-04 + 2.760e-04 - 1.039e-04 NLO: 1.661e-03 + 3.752e-04 - 2.725e-04
  1040   1360    375 LO: 5.282e-04 + 2.157e-04 - 7.968e-05 NLO: 1.197e-03 + 2.728e-04 - 1.955e-04
  1040   1440    375 LO: 4.462e-04 + 1.786e-04 - 6.777e-05 NLO: 9.249e-04 + 2.118e-04 - 1.506e-04
  1040   1520    375 LO: 3.939e-04 + 1.558e-04 - 6.080e-05 NLO: 7.582e-04 + 1.761e-04 - 1.242e-04
  1040   1600    375 LO: 3.595e-04 + 1.397e-04 - 5.616e-05 NLO: 6.517e-04 + 1.515e-04 - 1.079e-04
  1040   1680    375 LO: 3.353e-04 + 1.296e-04 - 5.228e-05 NLO: 5.814e-04 + 1.359e-04 - 9.741e-05
  1040   1760    375 LO: 3.182e-04 + 1.228e-04 - 5.033e-05 NLO: 5.335e-04 + 1.247e-04 - 9.043e-05
  1040   1840    375 LO: 3.046e-04 + 1.180e-04 - 4.796e-05 NLO: 4.999e-04 + 1.184e-04 - 8.538e-05
  1040   1920    375 LO: 2.952e-04 + 1.135e-04 - 4.703e-05 NLO: 4.754e-04 + 1.133e-04 - 8.201e-05
  1040   2000    375 LO: 2.867e-04 + 1.109e-04 - 4.538e-05 NLO: 4.558e-04 + 1.100e-04 - 7.833e-05
  1040    400    375 LO: 5.092e+00 + 2.103e+00 - 1.377e+00 NLO: 1.017e+01 + 1.614e+00 - 1.642e+00
  1040    480    375 LO: 1.400e+00 + 5.783e-01 - 3.741e-01 NLO: 2.975e+00 + 4.888e-01 - 4.975e-01
  1040    560    375 LO: 4.368e-01 + 1.824e-01 - 1.186e-01 NLO: 9.902e-01 + 1.748e-01 - 1.679e-01
  1040    640    375 LO: 1.493e-01 + 6.353e-02 - 3.964e-02 NLO: 3.633e-01 + 6.574e-02 - 6.321e-02
  1040    720    375 LO: 5.542e-02 + 2.353e-02 - 1.485e-02 NLO: 1.439e-01 + 2.753e-02 - 2.610e-02
  1040    800    375 LO: 2.211e-02 + 9.373e-03 - 5.576e-03 NLO: 6.139e-02 + 1.216e-02 - 1.115e-02
  1040    880    375 LO: 9.520e-03 + 4.086e-03 - 2.209e-03 NLO: 2.795e-02 + 5.711e-03 - 5.089e-03
  1040    960    375 LO: 4.491e-03 + 1.928e-03 - 9.456e-04 NLO: 1.364e-02 + 2.875e-03 - 2.461e-03
  1120   1040    375 LO: 2.044e-03 + 8.790e-04 - 3.965e-04 NLO: 6.463e-03 + 1.418e-03 - 1.128e-03
  1120   1120    375 LO: 1.125e-03 + 4.799e-04 - 1.967e-04 NLO: 3.509e-03 + 7.890e-04 - 5.981e-04
  1120   1200    375 LO: 6.937e-04 + 2.907e-04 - 1.112e-04 NLO: 2.054e-03 + 4.606e-04 - 3.419e-04
  1120   1280    375 LO: 4.748e-04 + 1.961e-04 - 7.065e-05 NLO: 1.294e-03 + 2.917e-04 - 2.109e-04
  1120   1360    375 LO: 3.568e-04 + 1.439e-04 - 5.146e-05 NLO: 8.787e-04 + 1.989e-04 - 1.401e-04
  1120   1440    375 LO: 2.893e-04 + 1.131e-04 - 4.200e-05 NLO: 6.427e-04 + 1.442e-04 - 1.009e-04
  1120   1520    375 LO: 2.471e-04 + 9.458e-05 - 3.600e-05 NLO: 5.003e-04 + 1.128e-04 - 7.827e-05
  1120   1600    375 LO: 2.199e-04 + 8.351e-05 - 3.234e-05 NLO: 4.127e-04 + 9.183e-05 - 6.574e-05
  1120   1680    375 LO: 2.020e-04 + 7.537e-05 - 2.981e-05 NLO: 3.547e-04 + 8.074e-05 - 5.546e-05
  1120   1760    375 LO: 1.888e-04 + 7.090e-05 - 2.768e-05 NLO: 3.167e-04 + 7.205e-05 - 5.023e-05
  1120   1840    375 LO: 1.792e-04 + 6.688e-05 - 2.614e-05 NLO: 2.908e-04 + 6.566e-05 - 4.682e-05
  1120   1920    375 LO: 1.721e-04 + 6.394e-05 - 2.513e-05 NLO: 2.718e-04 + 6.294e-05 - 4.372e-05
  1120   2000    375 LO: 1.667e-04 + 6.168e-05 - 2.446e-05 NLO: 2.586e-04 + 5.990e-05 - 4.163e-05
  1120    400    375 LO: 5.104e+00 + 2.110e+00 - 1.375e+00 NLO: 1.015e+01 + 1.611e+00 - 1.629e+00
